Player Name,Country,Gender,Matches Played,Innings,Runs,Balls Faced,Highest Score,Average,Strike Rate,Not Out,Fours,Sixes,Ducks,Fifties,Hundreads,Two Hundreads
Mark Lathwell,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy Caddick,England,Male,54,38,249,395,36,12.45,63.04,18,19,3,6,0,0,0
Ian Salisbury,England,Male,4,2,7,12,5,7,58.34,1,0,0,0,0,0,0
Min Patel,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Butcher,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey Benjamin,England,Male,2,1,0,6,0,0,0,0,0,0,1,0,0,0
Paul Taylor,England,Male,1,1,1,8,1,1,12.5,0,0,0,0,0,0,0
Angus Fraser,England,Male,42,20,141,208,38,12.82,67.79,9,15,2,1,0,0,0
Ben Hollioake,England,Male,20,17,309,381,63,20.6,81.11,2,34,3,3,2,0,0
Adam Hollioake,England,Male,35,30,606,807,83,25.25,75.1,6,46,4,1,3,0,0
Simon Brown,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig White,England,Male,51,41,568,928,57,15.78,61.21,5,28,4,9,1,0,0
Jason Gallian,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Irani,England,Male,31,30,360,549,53,14.4,65.58,5,23,2,7,1,0,0
Peter Such,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Crawley,England,Male,13,12,235,408,73,21.36,57.6,1,14,1,2,2,0,0
Steve Rhodes,England,Male,9,8,107,150,56,17.83,71.34,2,7,1,0,1,0,0
Chris Silverwood,England,Male,7,4,17,34,12,4.25,50,0,1,0,1,0,0,0
Warren Hegg,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Bicknell,England,Male,7,6,96,104,31,24,92.31,2,7,1,0,0,0,0
Peter Martin,England,Male,20,13,38,53,6,6.33,71.7,7,3,0,0,0,0,0
Aftab Habib,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin McCague,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ed Giddins,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Headley,England,Male,13,6,22,49,10,11,44.9,4,0,0,1,0,0,0
Mike Watkinson,England,Male,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Ramprakash,England,Male,18,18,376,544,51,26.86,69.12,4,22,5,0,1,0,0
Dominic Cork,England,Male,32,21,180,271,31,10,66.43,3,13,1,4,0,0,0
Chris Adams,England,Male,5,4,71,144,42,17.75,49.31,0,3,0,0,0,0,0
Chris Lewis,England,Male,53,40,374,459,33,14.38,81.49,14,25,6,6,0,0,0
Martin Saggers,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Knight,England,Male,100,100,3637,5085,125,40.41,71.53,10,327,21,6,25,5,0
Mark Ealham,England,Male,64,45,716,1092,45,17.46,65.57,4,51,13,4,0,0,0
Steve James,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Usman Afzaal,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Tufnell,England,Male,20,10,15,31,5,15,48.39,9,0,0,0,0,0,0
Alex Tudor,England,Male,3,2,9,11,6,9,81.82,1,0,0,0,0,0,0
Anthony McGrath,England,Male,14,12,166,353,52,16.6,47.03,2,11,0,1,1,0,0
Geoff Humpage,England,Male,3,2,11,24,6,5.5,45.84,0,0,0,0,0,0,0
Robert Croft,England,Male,50,36,345,519,32,14.38,66.48,12,23,2,4,0,0,0
Richard Dawson,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Jesty,England,Male,10,10,127,182,52,21.17,69.79,4,10,2,2,1,0,0
Dave Callaghan,South Africa,Male,29,25,493,726,169,25.95,67.91,6,43,5,2,0,1,0
Paul Grayson,England,Male,2,2,6,13,6,3,46.16,0,0,0,1,0,0,0
Ian Ward,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Austin,England,Male,9,6,34,49,11,6.8,69.39,1,2,0,0,0,0,0
Ian Gould,England,Male,18,14,155,243,42,12.92,63.79,2,5,0,2,0,0,0
Jim Love,England,Male,3,3,61,100,43,20.33,61,0,7,0,0,0,0,0
Colin Wells,England,Male,2,2,22,44,17,11,50,0,2,0,0,0,0,0
Matthew Fleming,England,Male,11,10,139,137,33,15.44,101.46,1,11,3,1,0,0,0
Neil Smith,England,Male,7,5,73,101,31,14.6,72.28,0,11,0,0,0,0,0
Alan Mullally,England,Male,50,25,86,238,20,5.73,36.14,10,10,1,6,0,0,0
Alex Wharf,England,Male,13,5,19,28,9,9.5,67.86,3,0,1,1,0,0,0
Simon Jones,England,Male,8,1,1,2,1,1,50,0,0,0,0,0,0,0
Tim Shaw,South Africa,Male,9,6,26,35,17,13,74.29,4,1,0,1,0,0,0
Mandy Yachad,South Africa,Male,1,1,31,77,31,31,40.26,0,1,0,0,0,0,0
Monte Lynch,England,Male,3,3,8,32,6,2.67,25,0,1,0,1,0,0,0
Graham Lloyd,England,Male,6,5,39,80,22,9.75,48.75,1,1,0,2,0,0,0
Ed Smith,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vince Wells,England,Male,9,7,141,253,39,20.14,55.74,0,8,2,0,0,0,0
Corrie van Zyl,South Africa,Male,2,2,3,11,3,3,27.28,1,0,0,1,0,0,0
Jim Troughton,England,Male,6,5,36,76,20,9,47.37,1,5,0,1,0,0,0
Ali Brown,England,Male,16,16,354,427,118,22.13,82.91,0,40,3,2,1,1,0
Jimmy Ormond,England,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steve Palframan,South Africa,Male,7,4,55,80,28,13.75,68.75,0,8,0,0,0,0,0
Shafiek Abrahams,South Africa,Male,1,1,16,26,16,0,61.54,1,2,0,0,0,0,0
Mike Rindel,South Africa,Male,22,22,575,860,106,27.38,66.87,1,56,0,1,2,1,0
Paul Franks,England,Male,1,1,4,17,4,4,23.53,0,0,0,0,0,0,0
Louis Koen,South Africa,Male,5,5,82,169,28,16.4,48.53,0,9,0,1,0,0,0
Jon Kent,South Africa,Male,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Alleyne,England,Male,10,8,151,255,53,21.57,59.22,1,8,1,0,1,0,0
Dale Benkenstein,South Africa,Male,23,20,305,463,69,17.94,65.88,3,20,0,3,1,0,0
Derek Crookes,South Africa,Male,32,23,296,412,54,14.8,71.85,3,20,5,3,1,0,0
Mohammad Nissar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nic Pothas,South Africa,Male,3,1,24,41,24,24,58.54,0,0,0,0,0,0,0
Lall Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jahangir Khan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amar Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rudi Bryson,South Africa,Male,7,4,32,25,17,32,128,3,2,1,0,0,0,0
Dave Rundle,South Africa,Male,2,2,6,11,6,3,54.55,0,1,0,1,0,0,0
Rustomji Jamshedji,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naoomal Jeoomal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Simons,South Africa,Male,23,18,217,295,24,15.5,73.56,4,10,3,1,0,0,0
Syed Wazir Ali,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Williams,South Africa,Male,7,2,8,11,7,8,72.73,1,0,0,0,0,0,0
Errol Stewart,South Africa,Male,6,6,61,116,23,15.25,52.59,2,5,0,0,0,0,0
Janardan Navle,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.K.Nayudu,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lala Amarnath,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C.S. Nayudu,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phiroze Palia,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sorabji Colah,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clive Rice,South Africa,Male,3,2,26,37,14,13,70.28,0,1,1,0,0,0,0
Khershed Meherhomji,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baqa Jilani,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morappakam Gopalan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gogumal Kishenchand,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazir Ali,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kanwar Rai Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nana Joshi,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yuvraj of Patiala,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jenni Irani,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dilawar Hussain,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusi Modi,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vijay Merchant,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dattaram Hindlekar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ladha Ramji,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KC Ibrahim,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abdul Kardar,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laxmidas Jai,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadu Shinde,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khokhan Sen,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Commandur Rangachari,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharajah of Vizianagram,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vinoo Mankad,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Buck Divecha,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coimbatarao Gopinath,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhusudan Rege,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shute Banerjee,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mantu Banerjee,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mushtaq Ali,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dattu Phadkar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemu Adhikari,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranga Sohoni,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keki Tarapore,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandu Sarwate,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nirode Chowdhury,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M.K.Mantri,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vijay Manjrekar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gul Mohammad,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gulabrai Ramchand,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pankaj Roy,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vijay Hazare,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ghulam Ahmed,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polly Umrigar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subhash Gupte,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bal Dani,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhav Apte,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khandu Rangnekar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amir Elahi,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajindernath,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akash Bhandari,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebrahim Maka,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naren Tamhane,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pananmal Punjabi,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayasinghrao Ghorpade,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasubhai Patel,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nari Contractor,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Narain Swamy,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Manohar Hardikar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenia Jayantilal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surendranath,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vasant Ranjane,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baloo Gupte,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Salim Durani,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bapu Nadkarni,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramnath Parkar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusi Surti,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erapalli Prasanna,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hemant Kanitkar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yajurvindra Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Umesh Kulkarni,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motganhalli Jaisimha,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG Milkha Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arvind Apte,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nawab of Pataudi,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raghuram Bhat,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Budhi Kunderan,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abbas Ali Baig,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vaman Kumar,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hanumant Singh,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramnath Kenny,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prince Indrajitsinhji,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Iqbal Siddiqui,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandu Borde,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambar Roy,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sadashiv Patil,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajit Pai,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man Sood,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dhiraj Parsana,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venatappa Muddiah,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rakesh Shukla,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK Sengupta,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pranab Roy,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajinder Pal,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramakant Desai,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sanjeewa Weerasinghe,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roshan Guneratne,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gundibail Sunderam,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ramesh Saxena,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roshan Jurangpathy,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobjee Narasimha Rao,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shantha Kalavitigoda,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Venkataraman Subramanya,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashok Gandotra,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dilip Sardesai,India,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Cleverley,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayantha Amerasinghe,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Piyal Wijetunge,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Henderson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosala Kuruppuarachchi,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Merritt,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Lowry,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackie Mills,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Curly Page,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eddie McLeod,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walter Hadlee,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonny Moloney,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dinuka Hettiarachchi,Sri Lanka,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Whitelaw,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don McRae,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Cowie,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Kerr,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Henry Foley,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mac Anderson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giff Vivian,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken James,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Blunt,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herb McGirr,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Newman,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norman Gallichan,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Tindill,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colin Snedden,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verdun Scott,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Burtt,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Rowe,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Dickinson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin Donnelly,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Badcock,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Cave,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Mooney,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doug Freeman,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Dunning,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ces Burke,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Merv Wallace,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Taylor,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mal Matheson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stewie Dempster,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Blair,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Len Butterfield,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Cromb,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ray Emery,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brun Smith,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fen Cresswell,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyril Allcott,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Moir,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Poore,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alby Roberts,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tony MacGibbon,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gordon Leggat,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Sinclair,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy Scott,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zin Harris,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Beck,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Bell,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lindsay Weir,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sammy Guillen,West Indies,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guy Overton,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Petrie,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Colquhoun,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ian Leggat,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Don Beard,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allen Lissette,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Fisher,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roger Harris,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray Chapple,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eric Dempster,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted Meuli,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noel McGregor,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Hayes,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geoff Rabone,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bert Sutcliffe,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Guy,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artie Dick,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Meale,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lawrie Miller,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Les Watt,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noel Harford,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Bolton,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Bartlett,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dick Motz,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ken Hough,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Dowling,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor McMahon,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Sparling,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John DArcy,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Morrison,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wynne Bradburn,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Shrimpton,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ross Morgan,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Milburn,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roy Harford,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan Yuile,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Barton,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank Cameron,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Murray Webb,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bruce Murray,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blair Pocock,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Sewell,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Puna,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Graham Gedye,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Alabaster,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Truscott,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Barry Sinclair,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greg Loveridge,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grahame Bilby,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terry Jarvis,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevor Barber,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill Playle,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Stead,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anwar Hussain,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bob Cunis,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maqsood Ahmed,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nazar Mohammad,Pakistan,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keith Thomson,New Zealand,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0
